,Unnamed: 0,well_id,results,chemical,date,units,qualifer,rl,latitude,longitude,well_type,well_depth_ft,top_of_screen_ft,screen_length_ft,source,source_name,other_names,year,month
52106,465365,S10-ESJB-29,0.06,BDCME,2019-07-08,UG/L,<,0.06,38.23219444,-121.26994444,MUNICIPAL,,,,USGS,S10-ESJB-29,S10-ESJB-29,2019,7
52107,465366,S10-ESJB-29,109.4,C-14,2019-07-08,PCT MODERN,,,38.23219444,-121.26994444,MUNICIPAL,,,,USGS,S10-ESJB-29,S10-ESJB-29,2019,7
52108,465367,S10-ESJB-29,37.9,CA,2019-07-08,MG/L,,0.022,38.23219444,-121.26994444,MUNICIPAL,,,,USGS,S10-ESJB-29,S10-ESJB-29,2019,7
52109,465368,S10-ESJB-29,0.06,CTCL,2019-07-08,UG/L,<,0.06,38.23219444,-121.26994444,MUNICIPAL,,,,USGS,S10-ESJB-29,S10-ESJB-29,2019,7
52110,465369,S10-ESJB-29,0.02,CYPERM,2019-07-08,UG/L,<,0.02,38.23219444,-121.26994444,MUNICIPAL,,,,USGS,S10-ESJB-29,S10-ESJB-29,2019,7
52111,465370,S10-ESJB-29,0.044,DCA11,2019-07-08,UG/L,<,0.044,38.23219444,-121.26994444,MUNICIPAL,,,,USGS,S10-ESJB-29,S10-ESJB-29,2019,7
52112,465371,S10-ESJB-29,0.004,DCPA12,2019-07-08,UG/L,<,0.004,38.23219444,-121.26994444,MUNICIPAL,,,,USGS,S10-ESJB-29,S10-ESJB-29,2019,7
52113,465372,S10-ESJB-29,0.012,DIELDRIN,2019-07-08,UG/L,<,0.012,38.23219444,-121.26994444,MUNICIPAL,,,,USGS,S10-ESJB-29,S10-ESJB-29,2019,7
52114,465373,S10-ESJB-29,10.0,FE,2019-07-08,UG/L,<,10.0,38.23219444,-121.26994444,MUNICIPAL,,,,USGS,S10-ESJB-29,S10-ESJB-29,2019,7
52115,465374,S10-ESJB-29,0.008,METRIBUZ,2019-07-08,UG/L,<,0.008,38.23219444,-121.26994444,MUNICIPAL,,,,USGS,S10-ESJB-29,S10-ESJB-29,2019,7
52116,465375,S10-ESJB-29,0.016,OXYFLUOREN,2019-07-08,UG/L,<,0.016,38.23219444,-121.26994444,MUNICIPAL,,,,USGS,S10-ESJB-29,S10-ESJB-29,2019,7
52117,465376,S10-ESJB-29,0.012,PERMETHRIN,2019-07-08,UG/L,<,0.012,38.23219444,-121.26994444,MUNICIPAL,,,,USGS,S10-ESJB-29,S10-ESJB-29,2019,7
52118,465377,S10-ESJB-29,0.008,PROPANIL,2019-07-08,UG/L,<,0.008,38.23219444,-121.26994444,MUNICIPAL,,,,USGS,S10-ESJB-29,S10-ESJB-29,2019,7
52119,465378,S10-ESJB-29,391.0,SC,2019-07-08,UMHOS/CM,,,38.23219444,-121.26994444,MUNICIPAL,,,,USGS,S10-ESJB-29,S10-ESJB-29,2019,7
52120,465379,S10-ESJB-29,0.31,SE,2019-07-08,UG/L,,0.05,38.23219444,-121.26994444,MUNICIPAL,,,,USGS,S10-ESJB-29,S10-ESJB-29,2019,7
52121,465380,S9_REDBLS_RED05,0.2,BZME,2019-04-07,UG/L,<,0.2,40.45888889,-122.46816667,MUNICIPAL,,,,USGS,S9_REDBLS_RED05,S9_REDBLS_RED05,2019,4
52122,465381,S9_REDBLS_RED05,97.72,C-14,2019-04-07,PCT MODERN,,,40.45888889,-122.46816667,MUNICIPAL,,,,USGS,S9_REDBLS_RED05,S9_REDBLS_RED05,2019,4
52123,465382,S9_REDBLS_RED05,0.03,CD,2019-04-07,UG/L,<,0.03,40.45888889,-122.46816667,MUNICIPAL,,,,USGS,S9_REDBLS_RED05,S9_REDBLS_RED05,2019,4
52124,465383,S9_REDBLS_RED05,0.02,CYPERM,2019-04-07,UG/L,<,0.02,40.45888889,-122.46816667,MUNICIPAL,,,,USGS,S9_REDBLS_RED05,S9_REDBLS_RED05,2019,4
52125,465384,S9_REDBLS_RED05,0.025,DCE11,2019-04-07,UG/L,<,0.025,40.45888889,-122.46816667,MUNICIPAL,,,,USGS,S9_REDBLS_RED05,S9_REDBLS_RED05,2019,4
52126,465385,S9_REDBLS_RED05,42.6,FE,2019-04-07,UG/L,,10.0,40.45888889,-122.46816667,MUNICIPAL,,,,USGS,S9_REDBLS_RED05,S9_REDBLS_RED05,2019,4
52127,465386,S9_REDBLS_RED05,0.03,FENPHOS,2019-04-07,UG/L,<,0.03,40.45888889,-122.46816667,MUNICIPAL,,,,USGS,S9_REDBLS_RED05,S9_REDBLS_RED05,2019,4
52128,465387,S9_REDBLS_RED05,48.7,HARD,2019-04-07,MG/L,,,40.45888889,-122.46816667,MUNICIPAL,,,,USGS,S9_REDBLS_RED05,S9_REDBLS_RED05,2019,4
52129,465388,S9_REDBLS_RED05,0.016,MALA,2019-04-07,UG/L,<,0.016,40.45888889,-122.46816667,MUNICIPAL,,,,USGS,S9_REDBLS_RED05,S9_REDBLS_RED05,2019,4
52130,465389,S9_REDBLS_RED05,0.058,PCE,2019-04-07,UG/L,<,0.058,40.45888889,-122.46816667,MUNICIPAL,,,,USGS,S9_REDBLS_RED05,S9_REDBLS_RED05,2019,4
52131,465390,S9_REDBLS_RED05,143.0,SC,2019-04-07,UMHOS/CM,,5.0,40.45888889,-122.46816667,MUNICIPAL,,,,USGS,S9_REDBLS_RED05,S9_REDBLS_RED05,2019,4
52132,465391,S9_REDBLS_RED05,0.0066,ZN,2019-04-07,MG/L,,2.0,40.45888889,-122.46816667,MUNICIPAL,,,,USGS,S9_REDBLS_RED05,S9_REDBLS_RED05,2019,4
52262,466222,S10-ESJB-13,0.1,DCP13,2019-07-23,UG/L,<,0.1,38.17419444,-121.0545,MUNICIPAL,,,,USGS,S10-ESJB-13,S10-ESJB-13,2019,7
52263,466223,S10-ESJB-13,7.0,DO,2019-07-23,MG/L,,,38.17419444,-121.0545,MUNICIPAL,,,,USGS,S10-ESJB-13,S10-ESJB-13,2019,7
52264,466224,S10-ESJB-13,0.036000000000000004,EBZ,2019-07-23,UG/L,<,0.036000000000000004,38.17419444,-121.0545,MUNICIPAL,,,,USGS,S10-ESJB-13,S10-ESJB-13,2019,7
52265,466225,S10-ESJB-13,8.28,MG,2019-07-23,MG/L,,0.011,38.17419444,-121.0545,MUNICIPAL,,,,USGS,S10-ESJB-13,S10-ESJB-13,2019,7
52266,466226,S10-ESJB-13,1.95,O18O16NO3,2019-07-23,per mil,,,38.17419444,-121.0545,MUNICIPAL,,,,USGS,S10-ESJB-13,S10-ESJB-13,2019,7
52267,466227,S10-ESJB-13,0.036000000000000004,PBZN,2019-07-23,UG/L,<,0.036000000000000004,38.17419444,-121.0545,MUNICIPAL,,,,USGS,S10-ESJB-13,S10-ESJB-13,2019,7
52268,466228,S10-ESJB-13,0.11,SE,2019-07-23,UG/L,,0.05,38.17419444,-121.0545,MUNICIPAL,,,,USGS,S10-ESJB-13,S10-ESJB-13,2019,7
52269,466229,S10-ESJB-13,1.04,SO4,2019-07-23,MG/L,,0.02,38.17419444,-121.0545,MUNICIPAL,,,,USGS,S10-ESJB-13,S10-ESJB-13,2019,7
52270,466230,S10-ESJB-13,0.042,STY,2019-07-23,UG/L,<,0.042,38.17419444,-121.0545,MUNICIPAL,,,,USGS,S10-ESJB-13,S10-ESJB-13,2019,7
52326,466656,S9_REDBLS_RB15,0.008,ALACL,2019-02-11,UG/L,<,0.008,40.24163889,-122.24347222,MUNICIPAL,,,,USGS,S9_REDBLS_RB15,S9_REDBLS_RB15,2019,2
52327,466657,S9_REDBLS_RB15,0.042,B,2019-02-11,MG/L,,5.0,40.24163889,-122.24347222,MUNICIPAL,,,,USGS,S9_REDBLS_RB15,S9_REDBLS_RB15,2019,2
52328,466658,S9_REDBLS_RB15,0.029,BR,2019-02-11,MG/L,,0.01,40.24163889,-122.24347222,MUNICIPAL,,,,USGS,S9_REDBLS_RB15,S9_REDBLS_RB15,2019,2
52329,466659,S9_REDBLS_RB15,9.05,CL,2019-02-11,MG/L,,0.02,40.24163889,-122.24347222,MUNICIPAL,,,,USGS,S9_REDBLS_RB15,S9_REDBLS_RB15,2019,2
52330,466660,S9_REDBLS_RB15,0.08,DCA12,2019-02-11,UG/L,<,0.08,40.24163889,-122.24347222,MUNICIPAL,,,,USGS,S9_REDBLS_RB15,S9_REDBLS_RB15,2019,2
52331,466661,S9_REDBLS_RB15,0.012,DIELDRIN,2019-02-11,UG/L,<,0.012,40.24163889,-122.24347222,MUNICIPAL,,,,USGS,S9_REDBLS_RB15,S9_REDBLS_RB15,2019,2
52332,466662,S9_REDBLS_RB15,0.63,H-3,2019-02-11,pCi/L,,0.41,40.24163889,-122.24347222,MUNICIPAL,,,,USGS,S9_REDBLS_RB15,S9_REDBLS_RB15,2019,2
52333,466663,S9_REDBLS_RB15,0.26,NAPH,2019-02-11,UG/L,<,0.26,40.24163889,-122.24347222,MUNICIPAL,,,,USGS,S9_REDBLS_RB15,S9_REDBLS_RB15,2019,2
52334,466664,S9_REDBLS_RB15,0.2,NI,2019-02-11,UG/L,<,0.2,40.24163889,-122.24347222,MUNICIPAL,,,,USGS,S9_REDBLS_RB15,S9_REDBLS_RB15,2019,2
52335,466665,S9_REDBLS_RB15,0.506,NO3N,2019-02-11,MG/L,,,40.24163889,-122.24347222,MUNICIPAL,,,,USGS,S9_REDBLS_RB15,S9_REDBLS_RB15,2019,2
52336,466666,S9_REDBLS_RB15,-9.58,O18O16RAT,2019-02-11,per mil,,,40.24163889,-122.24347222,MUNICIPAL,,,,USGS,S9_REDBLS_RB15,S9_REDBLS_RB15,2019,2
52337,466667,S9_REDBLS_RB15,0.042,PORTHO,2019-02-11,MG/L,,0.004,40.24163889,-122.24347222,MUNICIPAL,,,,USGS,S9_REDBLS_RB15,S9_REDBLS_RB15,2019,2
52338,466668,S9_REDBLS_RB15,0.92,SE,2019-02-11,UG/L,,0.05,40.24163889,-122.24347222,MUNICIPAL,,,,USGS,S9_REDBLS_RB15,S9_REDBLS_RB15,2019,2
52454,467543,S10-ESJB-23,0.06,CTCL,2019-09-24,UG/L,<,0.06,37.79716111,-121.06513056,MUNICIPAL,,,,USGS,S10-ESJB-23,S10-ESJB-23,2019,9
52455,467544,S10-ESJB-23,0.004,DCPA12,2019-09-24,UG/L,<,0.004,37.79716111,-121.06513056,MUNICIPAL,,,,USGS,S10-ESJB-23,S10-ESJB-23,2019,9
52456,467545,S10-ESJB-23,0.004,EDB,2019-09-24,UG/L,<,0.004,37.79716111,-121.06513056,MUNICIPAL,,,,USGS,S10-ESJB-23,S10-ESJB-23,2019,9
52457,467546,S10-ESJB-23,-51.7,H2H1RAT,2019-09-24,per mil,,,37.79716111,-121.06513056,MUNICIPAL,,,,USGS,S10-ESJB-23,S10-ESJB-23,2019,9
52458,467547,S10-ESJB-23,0.873,MO,2019-09-24,UG/L,,0.05,37.79716111,-121.06513056,MUNICIPAL,,,,USGS,S10-ESJB-23,S10-ESJB-23,2019,9
52459,467548,S10-ESJB-23,0.001,NO2,2019-09-24,MG/L,<,0.001,37.79716111,-121.06513056,MUNICIPAL,,,,USGS,S10-ESJB-23,S10-ESJB-23,2019,9
52460,467549,S10-ESJB-23,0.54,O18O16NO3,2019-09-24,per mil,,,37.79716111,-121.06513056,MUNICIPAL,,,,USGS,S10-ESJB-23,S10-ESJB-23,2019,9
52461,467550,S10-ESJB-23,236.0,SC,2019-09-24,UMHOS/CM,,,37.79716111,-121.06513056,MUNICIPAL,,,,USGS,S10-ESJB-23,S10-ESJB-23,2019,9
52462,467551,S10-ESJB-23,0.042,STY,2019-09-24,UG/L,<,0.042,37.79716111,-121.06513056,MUNICIPAL,,,,USGS,S10-ESJB-23,S10-ESJB-23,2019,9
52463,467552,S10-ESJB-23,0.14,TBME,2019-09-24,UG/L,<,0.14,37.79716111,-121.06513056,MUNICIPAL,,,,USGS,S10-ESJB-23,S10-ESJB-23,2019,9
52464,467553,S10-ESJB-23,0.03,TCLME,2019-09-24,UG/L,<,0.03,37.79716111,-121.06513056,MUNICIPAL,,,,USGS,S10-ESJB-23,S10-ESJB-23,2019,9
52465,467554,S10-ESJB-23,0.13699999999999998,U,2019-09-24,pCi/L,,0.03,37.79716111,-121.06513056,MUNICIPAL,,,,USGS,S10-ESJB-23,S10-ESJB-23,2019,9
52466,467555,S10-ESJB-23,37.6,V,2019-09-24,UG/L,,0.1,37.79716111,-121.06513056,MUNICIPAL,,,,USGS,S10-ESJB-23,S10-ESJB-23,2019,9
52467,467556,S10-ESJB-23,0.032,XYLENES,2019-09-24,UG/L,<,0.032,37.79716111,-121.06513056,MUNICIPAL,,,,USGS,S10-ESJB-23,S10-ESJB-23,2019,9
52468,467557,S9_REDBLS_RED03,122.0,ALK,2019-03-25,MG/L,,4.0,40.34758333,-122.44766667,MUNICIPAL,,,,USGS,S9_REDBLS_RED03,S9_REDBLS_RED03,2019,3
52469,467558,S9_REDBLS_RED03,0.01,BE,2019-03-25,UG/L,<,0.01,40.34758333,-122.44766667,MUNICIPAL,,,,USGS,S9_REDBLS_RED03,S9_REDBLS_RED03,2019,3
52470,467559,S9_REDBLS_RED03,0.1,CDS,2019-03-25,UG/L,<,0.1,40.34758333,-122.44766667,MUNICIPAL,,,,USGS,S9_REDBLS_RED03,S9_REDBLS_RED03,2019,3
52471,467560,S9_REDBLS_RED03,0.026,CLBZ,2019-03-25,UG/L,<,0.026,40.34758333,-122.44766667,MUNICIPAL,,,,USGS,S9_REDBLS_RED03,S9_REDBLS_RED03,2019,3
52472,467561,S9_REDBLS_RED03,0.044,DCA11,2019-03-25,UG/L,<,0.044,40.34758333,-122.44766667,MUNICIPAL,,,,USGS,S9_REDBLS_RED03,S9_REDBLS_RED03,2019,3
52473,467562,S9_REDBLS_RED03,0.025,DCE12T,2019-03-25,UG/L,<,0.025,40.34758333,-122.44766667,MUNICIPAL,,,,USGS,S9_REDBLS_RED03,S9_REDBLS_RED03,2019,3
52474,467563,S9_REDBLS_RED03,0.016,ENDOSULFANS,2019-03-25,UG/L,<,0.016,40.34758333,-122.44766667,MUNICIPAL,,,,USGS,S9_REDBLS_RED03,S9_REDBLS_RED03,2019,3
52475,467564,S9_REDBLS_RED03,0.012,PERMETHRIN,2019-03-25,UG/L,<,0.012,40.34758333,-122.44766667,MUNICIPAL,,,,USGS,S9_REDBLS_RED03,S9_REDBLS_RED03,2019,3
52476,467565,S9_REDBLS_RED03,0.05,SE,2019-03-25,UG/L,<,0.05,40.34758333,-122.44766667,MUNICIPAL,,,,USGS,S9_REDBLS_RED03,S9_REDBLS_RED03,2019,3
52477,467566,S9_REDBLS_RED03,0.06,SEVIN,2019-03-25,UG/L,<,0.06,40.34758333,-122.44766667,MUNICIPAL,,,,USGS,S9_REDBLS_RED03,S9_REDBLS_RED03,2019,3
52478,467567,S9_REDBLS_RED03,0.046,TCA112,2019-03-25,UG/L,<,0.046,40.34758333,-122.44766667,MUNICIPAL,,,,USGS,S9_REDBLS_RED03,S9_REDBLS_RED03,2019,3
52479,467568,S10-ESJB-37,0.034,BTBZS,2019-09-25,UG/L,<,0.034,37.73833333,-121.15672222,MUNICIPAL,,,,USGS,S10-ESJB-37,S10-ESJB-37,2019,9
52480,467569,S10-ESJB-37,0.026,CLBZ,2019-09-25,UG/L,<,0.026,37.73833333,-121.15672222,MUNICIPAL,,,,USGS,S10-ESJB-37,S10-ESJB-37,2019,9
52481,467570,S10-ESJB-37,0.025,DCE12T,2019-09-25,UG/L,<,0.025,37.73833333,-121.15672222,MUNICIPAL,,,,USGS,S10-ESJB-37,S10-ESJB-37,2019,9
52482,467571,S10-ESJB-37,0.04,DCMA,2019-09-25,UG/L,<,0.04,37.73833333,-121.15672222,MUNICIPAL,,,,USGS,S10-ESJB-37,S10-ESJB-37,2019,9
52483,467572,S10-ESJB-37,1.2,MO,2019-09-25,UG/L,,0.05,37.73833333,-121.15672222,MUNICIPAL,,,,USGS,S10-ESJB-37,S10-ESJB-37,2019,9
52484,467573,S10-ESJB-37,0.043,PORTHO,2019-09-25,MG/L,,0.004,37.73833333,-121.15672222,MUNICIPAL,,,,USGS,S10-ESJB-37,S10-ESJB-37,2019,9
52485,467574,S10-ESJB-37,46.0,V,2019-09-25,UG/L,,0.1,37.73833333,-121.15672222,MUNICIPAL,,,,USGS,S10-ESJB-37,S10-ESJB-37,2019,9
52486,467575,S9_REDBLS_RED06,134.0,ALK,2019-03-13,MG/L,,4.0,40.56188889,-122.36822222,MUNICIPAL,,,,USGS,S9_REDBLS_RED06,S9_REDBLS_RED06,2019,3
52487,467576,S9_REDBLS_RED06,0.026,CLBZ,2019-03-13,UG/L,<,0.026,40.56188889,-122.36822222,MUNICIPAL,,,,USGS,S9_REDBLS_RED06,S9_REDBLS_RED06,2019,3
52488,467577,S9_REDBLS_RED06,0.02,CYPERM,2019-03-13,UG/L,<,0.02,40.56188889,-122.36822222,MUNICIPAL,,,,USGS,S9_REDBLS_RED06,S9_REDBLS_RED06,2019,3
52489,467578,S9_REDBLS_RED06,0.012,DIELDRIN,2019-03-13,UG/L,<,0.012,40.56188889,-122.36822222,MUNICIPAL,,,,USGS,S9_REDBLS_RED06,S9_REDBLS_RED06,2019,3
52490,467579,S9_REDBLS_RED06,0.014,DIMETHAT,2019-03-13,UG/L,<,0.014,40.56188889,-122.36822222,MUNICIPAL,,,,USGS,S9_REDBLS_RED06,S9_REDBLS_RED06,2019,3
52491,467580,S9_REDBLS_RED06,0.277,MO,2019-03-13,UG/L,,0.05,40.56188889,-122.36822222,MUNICIPAL,,,,USGS,S9_REDBLS_RED06,S9_REDBLS_RED06,2019,3
52492,467581,S9_REDBLS_RED06,25.2,,2019-03-13,MG/L,,0.4,40.56188889,-122.36822222,MUNICIPAL,,,,USGS,S9_REDBLS_RED06,S9_REDBLS_RED06,2019,3
52493,467582,S9_REDBLS_RED06,0.02,NH3NH4N,2019-03-13,MG/L,,0.01,40.56188889,-122.36822222,MUNICIPAL,,,,USGS,S9_REDBLS_RED06,S9_REDBLS_RED06,2019,3
52494,467583,S9_REDBLS_RED06,-9.67,O18O16RAT,2019-03-13,per mil,,,40.56188889,-122.36822222,MUNICIPAL,,,,USGS,S9_REDBLS_RED06,S9_REDBLS_RED06,2019,3
52495,467584,S9_REDBLS_RED06,0.17,PCATE,2019-03-13,UG/L,,0.1,40.56188889,-122.36822222,MUNICIPAL,,,,USGS,S9_REDBLS_RED06,S9_REDBLS_RED06,2019,3
52496,467585,S9_REDBLS_RED06,0.017,PCE,2019-03-13,UG/L,,0.058,40.56188889,-122.36822222,MUNICIPAL,,,,USGS,S9_REDBLS_RED06,S9_REDBLS_RED06,2019,3
52497,467586,S9_REDBLS_RED06,6.6,PH,2019-03-13,PH UNITS,,,40.56188889,-122.36822222,MUNICIPAL,,,,USGS,S9_REDBLS_RED06,S9_REDBLS_RED06,2019,3
52498,467587,S9_REDBLS_RED06,326.0,SC,2019-03-13,UMHOS/CM,,5.0,40.56188889,-122.36822222,MUNICIPAL,,,,USGS,S9_REDBLS_RED06,S9_REDBLS_RED06,2019,3
52499,467588,S9_REDBLS_RED06,10.8,SO4,2019-03-13,MG/L,,0.02,40.56188889,-122.36822222,MUNICIPAL,,,,USGS,S9_REDBLS_RED06,S9_REDBLS_RED06,2019,3
52500,467589,S9_REDBLS_RED06,0.14,TBME,2019-03-13,UG/L,<,0.14,40.56188889,-122.36822222,MUNICIPAL,,,,USGS,S9_REDBLS_RED06,S9_REDBLS_RED06,2019,3
52564,467983,SDALLV-09,0.15,CO,2019-06-03,UG/L,<,0.03,32.68636667,-117.090425,MUNICIPAL,810.0,690.0,110.0,USGS,SDALLV-09,SDALLV-09,2019,6
52565,467984,SDALLV-09,0.06,CTCL,2019-06-03,UG/L,<,0.06,32.68636667,-117.090425,MUNICIPAL,810.0,690.0,110.0,USGS,SDALLV-09,SDALLV-09,2019,6
52566,467985,SDALLV-09,0.04,DCMA,2019-06-03,UG/L,<,0.04,32.68636667,-117.090425,MUNICIPAL,810.0,690.0,110.0,USGS,SDALLV-09,SDALLV-09,2019,6
52567,467986,SDALLV-09,0.1,DCP13,2019-06-03,UG/L,<,0.1,32.68636667,-117.090425,MUNICIPAL,810.0,690.0,110.0,USGS,SDALLV-09,SDALLV-09,2019,6
52568,467987,SDALLV-09,0.012,DIELDRIN,2019-06-03,UG/L,<,0.012,32.68636667,-117.090425,MUNICIPAL,810.0,690.0,110.0,USGS,SDALLV-09,SDALLV-09,2019,6
52569,467988,SDALLV-09,0.2,DO,2019-06-03,MG/L,,,32.68636667,-117.090425,MUNICIPAL,810.0,690.0,110.0,USGS,SDALLV-09,SDALLV-09,2019,6
52570,467989,SDALLV-09,0.008,EPTAM,2019-06-03,UG/L,<,0.008,32.68636667,-117.090425,MUNICIPAL,810.0,690.0,110.0,USGS,SDALLV-09,SDALLV-09,2019,6
52571,467990,SDALLV-09,0.012,HEXAZINONE,2019-06-03,UG/L,<,0.012,32.68636667,-117.090425,MUNICIPAL,810.0,690.0,110.0,USGS,SDALLV-09,SDALLV-09,2019,6
52572,467991,SDALLV-09,262.0,I,2019-06-03,UG/L,,0.001,32.68636667,-117.090425,MUNICIPAL,810.0,690.0,110.0,USGS,SDALLV-09,SDALLV-09,2019,6
52573,467992,SDALLV-09,0.016,MOLINATE,2019-06-03,UG/L,<,0.016,32.68636667,-117.090425,MUNICIPAL,810.0,690.0,110.0,USGS,SDALLV-09,SDALLV-09,2019,6
52574,467993,SDALLV-09,0.016,OXYFLUOREN,2019-06-03,UG/L,<,0.016,32.68636667,-117.090425,MUNICIPAL,810.0,690.0,110.0,USGS,SDALLV-09,SDALLV-09,2019,6
52575,467994,SDALLV-09,57.4,SO4,2019-06-03,MG/L,,0.02,32.68636667,-117.090425,MUNICIPAL,810.0,690.0,110.0,USGS,SDALLV-09,SDALLV-09,2019,6
52576,467995,SDALLV-09,559.0,SR,2019-06-03,UG/L,,0.5,32.68636667,-117.090425,MUNICIPAL,810.0,690.0,110.0,USGS,SDALLV-09,SDALLV-09,2019,6
52577,467996,SDALLV-09,641.0,TDS,2019-06-03,MG/L,,20.0,32.68636667,-117.090425,MUNICIPAL,810.0,690.0,110.0,USGS,SDALLV-09,SDALLV-09,2019,6
52578,467997,SDALLV-09,0.06,VC,2019-06-03,UG/L,<,0.06,32.68636667,-117.090425,MUNICIPAL,810.0,690.0,110.0,USGS,SDALLV-09,SDALLV-09,2019,6
52763,469244,S9_REDBLS_RED14,0.037000000000000005,B,2019-03-26,MG/L,,5.0,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52764,469245,S9_REDBLS_RED14,0.0387,BA,2019-03-26,MG/L,,0.1,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52765,469246,S9_REDBLS_RED14,0.01,BE,2019-03-26,UG/L,<,0.01,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52766,469247,S9_REDBLS_RED14,16.5,CA,2019-03-26,MG/L,,0.022,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52767,469248,S9_REDBLS_RED14,0.5,CR,2019-03-26,UG/L,<,0.5,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52768,469249,S9_REDBLS_RED14,0.06,CTCL,2019-03-26,UG/L,<,0.06,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52769,469250,S9_REDBLS_RED14,0.036000000000000004,EBZ,2019-03-26,UG/L,<,0.036000000000000004,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52770,469251,S9_REDBLS_RED14,0.016,ENDOSULFANS,2019-03-26,UG/L,<,0.016,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52771,469252,S9_REDBLS_RED14,0.008,FONOFOS,2019-03-26,UG/L,<,0.008,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52772,469253,S9_REDBLS_RED14,0.012,HEXAZINONE,2019-03-26,UG/L,<,0.012,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52773,469254,S9_REDBLS_RED14,0.012,METOCHLOR,2019-03-26,UG/L,<,0.012,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52774,469255,S9_REDBLS_RED14,0.26,NAPH,2019-03-26,UG/L,<,0.26,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52775,469256,S9_REDBLS_RED14,1.18,NO3NO2N,2019-03-26,MG/L,,0.04,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52776,469257,S9_REDBLS_RED14,-12.08,O18O16RAT,2019-03-26,per mil,,,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52777,469258,S9_REDBLS_RED14,0.012,PROMETON,2019-03-26,UG/L,<,0.012,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52778,469259,S9_REDBLS_RED14,76.6,SR,2019-03-26,UG/L,,0.5,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52779,469260,S9_REDBLS_RED14,0.042,STY,2019-03-26,UG/L,<,0.042,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52780,469261,S9_REDBLS_RED14,0.03,TCLME,2019-03-26,UG/L,<,0.03,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52781,469262,S9_REDBLS_RED14,0.016,THIOBENCARB,2019-03-26,UG/L,<,0.016,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52782,469263,S9_REDBLS_RED14,2.6,V,2019-03-26,UG/L,,0.1,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52783,469264,S9_REDBLS_RED14,0.06,VC,2019-03-26,UG/L,<,0.06,40.50888889,-122.32588889,MUNICIPAL,,,,USGS,S9_REDBLS_RED14,S9_REDBLS_RED14,2019,3
52784,469305,S10-ESJB-36,1.0,AG,2019-09-23,UG/L,<,1.0,37.77683333,-121.07,MUNICIPAL,,,,USGS,S10-ESJB-36,S10-ESJB-36,2019,9
52785,469306,S10-ESJB-36,9.0,AL,2019-09-23,UG/L,<,3.0,37.77683333,-121.07,MUNICIPAL,,,,USGS,S10-ESJB-36,S10-ESJB-36,2019,9
52786,469307,S10-ESJB-36,0.044,B,2019-09-23,MG/L,,5.0,37.77683333,-121.07,MUNICIPAL,,,,USGS,S10-ESJB-36,S10-ESJB-36,2019,9
52787,469308,S10-ESJB-36,0.06,BDCME,2019-09-23,UG/L,<,0.06,37.77683333,-121.07,MUNICIPAL,,,,USGS,S10-ESJB-36,S10-ESJB-36,2019,9
52788,469309,S10-ESJB-36,0.2,BRME,2019-09-23,UG/L,<,0.2,37.77683333,-121.07,MUNICIPAL,,,,USGS,S10-ESJB-36,S10-ESJB-36,2019,9
